sentence id	token id	token	BIO NER tag
20279	18	.	O
20280	0	The	O
20280	1	twists	O
20280	2	and	O
20280	3	turns	O
20280	4	are	O
20280	5	definitely	O
20280	6	worth	O
20280	7	wading	O
20280	8	through	O
20280	9	some	O
20280	10	fairly	O
20280	11	depressing	O
20280	12	storyline	O
20280	13	.	O
20281	0	Well	O
20281	1	done	O
20281	2	.	O
20282	0	I	O
20282	1	thought	O
20282	2	the	O
20282	3	narration	O
20282	4	was	O
20282	5	first	O
20282	6	person	O
20282	7	for	O
20282	8	4	O
20282	9	or	O
20282	10	5	O
20282	11	chapters	O
20282	12	so	O
20282	13	I	O
20282	14	felt	O
20282	15	the	O
20282	16	narrator	O
20282	17	was	O
20282	18	multiple	O
20282	19	personalities	O
20282	20	.	O
20283	0	I	O
20283	1	finally	O
20283	2	realizedthere	O
20283	3	were	O
20283	4	several	O
20283	5	narrators	O
20283	6	,	O
20283	7	started	O
20283	8	the	O
20283	9	book	O
20283	10	over	O
20283	11	,	O
20283	12	and	O
20283	13	it	O
20283	14	became	O
20283	15	a	O
20283	16	fascinating	O
20283	17	and	O
20283	18	interesting	O
20283	19	book	O
20283	20	.	O
20284	0	Complex	B-MISC
20284	1	and	O
20284	2	flawed(real	O
20284	3	)	O
20284	4	people	O
20284	5	who	O
20284	6	become	O
20284	7	attractive	O
20284	8	as	O
20284	9	they	O
20284	10	develop	O
20284	11	(	O
20284	12	all	O
20284	13	but	O
20284	14	one	O
20284	15	)	O
20284	16	.	O
20285	0	A	O
20285	1	great	O
20285	2	read	O
20285	3	.	O
20286	0	I	O
20286	1	really	O
20286	2	enjoyed	O
20286	3	the	O
20286	4	way	O
20286	5	this	O
20286	6	was	O
20286	7	written	O
20286	8	.	O
20287	0	It	O
20287	1	is	O
20287	2	told	O
20287	3	from	O
20287	4	the	O
20287	5	perspective	O
20287	6	of	O
20287	7	the	O
20287	8	three	O
20287	9	main	O
20287	10	women	O
20287	11	in	O
20287	12	the	O
20287	13	book	O
20287	14	,	O
20287	15	though	O
20287	16	mostly	O
20287	17	from	O
20287	18	the	O
20287	19	main	O
20287	20	protagonists	O
20287	21	point	O
20287	22	of	O
20287	23	view	O
20287	24	.	O
20288	0	It	O
20288	1	is	O
20288	2	also	O
20288	3	told	O
20288	4	over	O
20288	5	two	O
20288	6	different	O
20288	7	time	O
20288	8	periods	O
20288	9	,	O
20288	10	so	O
20288	11	we	O
20288	12	hear	O
20288	13	the	O
20288	14	story	O
20288	15	of	O
20288	16	one	O
20288	17	of	O
20288	18	the	O
20288	19	women	O
20288	20	from	O
20288	21	an	O
20288	22	earlier	O
20288	23	timeframe	O
20288	24	.	O
20289	0	It	O
20289	1	was	O
20289	2	a	O
20289	3	light	O
20289	4	easy	O
20289	5	read	O
20289	6	,	O
20289	7	but	O
20289	8	the	O
20289	9	twist	O
20289	10	on	O
20289	11	writing	O
20289	12	style	O
20289	13	kept	O
20289	14	it	O
20289	15	interesting	O
20289	16	for	O
20289	17	me	O
20289	18	,	O
20289	19	and	O
20289	20	I	O
20289	21	ripped	O
20289	22	through	O
20289	23	this	O
20289	24	book	O
20289	25	in	O
20289	26	no	O
20289	27	time	O
20289	28	.	O
20290	0	It	O
20290	1	's	O
20290	2	like	O
20290	3	Paula	B-PER
20290	4	Hawkins	I-PER
20290	5	grabbed	O
20290	6	me	O
20290	7	by	O
20290	8	the	O
20290	9	hand	O
20290	10	and	O
20290	11	led	O
20290	12	me	O
20290	13	exactly	O
20290	14	where	O
20290	15	she	O
20290	16	wanted	O
20290	17	me	O
20290	18	to	O
20290	19	go	O
20290	20	.	O
20291	0	The	O
20291	1	story	O
20291	2	develops	O
20291	3	beautifully	O
20291	4	and	O
20291	5	the	O
20291	6	characters	O
20291	7	are	O
20291	8	so	O
20291	9	real	O
20291	10	I	O
20291	11	could	O
20291	12	almost	O
20291	13	touch	O
20291	14	them	O
20291	15	.	O
20292	0	I	O
20292	1	loved	O
20292	2	it	O
20292	3	,	O
20292	4	every	O
20292	5	twist	O
20292	6	and	O
20292	7	turn	O
20292	8	was	O
20292	9	like	O
20292	10	riding	O
20292	11	a	O
20292	12	rollercoaster	O
20292	13	.	O
20293	0	I	O
20293	1	read	O
20293	2	this	O
20293	3	book	O
20293	4	in	O
20293	5	one	O
20293	6	sitting	O
20293	7	,	O
20293	8	stopping	O
20293	9	only	O
20293	10	for	O
20293	11	refreshments	O
20293	12	and	O
20293	13	ablutions	O
20293	14	.	O
20294	0	I	O
20294	1	was	O
20294	2	engrossed	O
20294	3	from	O
20294	4	the	O
20294	5	minute	O
20294	6	I	O
20294	7	started	O
20294	8	,	O
20294	9	and	O
20294	10	found	O
20294	11	myself	O
20294	12	trying	O
20294	13	to	O
20294	14	guess	O
20294	15	who	O
20294	16	had	O
20294	17	done	O
20294	18	what	O
20294	19	to	O
20294	20	who	O
20294	21	.	O
20295	0	The	O
20295	1	idea	O
20295	2	seems	O
20295	3	so	O
20295	4	simple	O
20295	5	,	O
20295	6	you	O
20295	7	sit	O
20295	8	on	O
20295	9	a	O
20295	10	train	O
20295	11	every	O
20295	12	day	O
20295	13	,	O
20295	14	morning	O
20295	15	and	O
20295	16	night	O
20295	17	heading	O
20295	18	to	O
20295	19	and	O
20295	20	from	O
20295	21	work	O
20295	22	,	O
20295	23	you	O
20295	24	see	O
20295	25	the	O
20295	26	same	O
20295	27	houses	O
20295	28	at	O
20295	29	the	O
20295	30	same	O
20295	31	time	O
20295	32	,	O
20295	33	and	O
20295	34	at	O
20295	35	times	O
20295	36	the	O
20295	37	same	O
20295	38	people	O
20295	39	within	O
20295	40	them	O
20295	41	.	O
20296	0	Not	O
20296	1	knowing	O
20296	2	names	O
20296	3	,	O
20296	4	you	O
20296	5	begin	O
20296	6	to	O
20296	7	make	O
20296	8	up	O
20296	9	stories	O
20296	10	about	O
20296	11	them	O
20296	12	,	O
20296	13	and	O
20296	14	then	O
20296	15	one	O
20296	16	day	O
20296	17	,	O
20296	18	one	O
20296	19	day	O
20296	20	it	O
20296	21	all	O
20296	22	changes	O
20296	23	.	O
20297	0	You	O
20297	1	see	O
20297	2	something	O
20297	3	and	O
20297	4	everything	O
20297	5	changes	O
20297	6	.	O
20298	0	There	O
20298	1	is	O
20298	2	so	O
20298	3	much	O
20298	4	amazing	O
20298	5	work	O
20298	6	in	O
20298	7	this	O
20298	8	novel	O
20298	9	that	O
20298	10	I	O
20298	11	ca	O
20298	12	n't	O
20298	13	do	O
20298	14	it	O
20298	15	justice	O
20298	16	here	O
20298	17	.	O
20299	0	Everything	O
20299	1	;	O
20299	2	plot	O
20299	3	,	O
20299	4	characters	O
20299	5	,	O
20299	6	pacing	O
20299	7	,	O
20299	8	and	O
20299	9	especially	O
20299	10	the	O
20299	11	expertly	O
20299	12	done	O
20299	13	first	O
20299	14	person	O
20299	15	pov	O
20299	16	,	O
20299	17	is	O
20299	18	simply	O
20299	19	amazing	O
20299	20	.	O
20300	0	You	O
20300	1	have	O
20300	2	to	O
20300	3	experience	O
20300	4	it	O
20300	5	yourself	O
20300	6	.	O
20301	0	Plan	O
20301	1	on	O
20301	2	not	O
20301	3	being	O
20301	4	able	O
20301	5	to	O
20301	6	stop	O
20301	7	reading	O
20301	8	once	O
20301	9	you	O
20301	10	start	O
20301	11	though	O
20301	12	.	O
20302	0	I	O
20302	1	wo	O
20302	2	n't	O
20302	3	review	O
20302	4	the	O
20302	5	plot	O
20302	6	because	O
20302	7	I	O
20302	8	hate	O
20302	9	it	O
20302	10	when	O
20302	11	reviewers	O
20302	12	do	O
20302	13	that	O
20302	14	.	O
20303	0	You	O
20303	1	all	O
20303	2	know	O
20303	3	the	O
20303	4	gist	O
20303	5	of	O
20303	6	the	O
20303	7	story	O
20303	8	.	O
20304	0	As	O
20304	1	I	O
20304	2	was	O
20304	3	reading	O
20304	4	it	O
20305	0	I	O
20305	1	was	O
20305	2	thinking	O
20305	3	Gone	O
20305	4	Girl	O
20305	5	again	O
20306	0	and	O
20306	1	I	O
20306	2	guess	O
20306	3	many	O
20306	4	others	O
20306	5	were	O
20306	6	thinking	O
20306	7	the	O
20306	8	same	O
20306	9	thing	O
20306	10	.	O
20307	0	None	O
20307	1	(	O
20307	2	and	O
20307	3	I	O
20307	4	mean	O
20307	5	none	O
20307	6	)	O
20307	7	of	O
20307	8	the	O
20307	9	characters	O
20307	10	were	O
20307	11	in	O
20307	12	even	O
20307	13	the	O
20307	14	slightest	O
20307	15	way	O
20307	16	likable	O
20307	17	.	O
20308	0	I	O
20308	1	finished	O
20308	2	the	O
20308	3	book	O
20308	4	because	O
20308	5	I	O
20308	6	wanted	O
20308	7	to	O
20308	8	know	O
20308	9	how	O
20308	10	the	O
20308	11	author	O
20308	12	would	O
20308	13	bring	O
20308	14	this	O
20308	15	to	O
20308	16	an	O
20308	17	end	O
20308	18	,	O
20308	19	but	O
20308	20	not	O
20308	21	because	O
20308	22	I	O
20308	23	felt	O
20308	24	it	O
20308	25	was	O
20308	26	a	O
20308	27	good	O
20308	28	book	O
20308	29	.	O
20309	0	It	O
20309	1	was	O
20309	2	rather	O
20309	3	painful	O
20309	4	to	O
20309	5	read	O
20309	6	.	O
20310	0	All	O
20310	1	I	O
20310	2	can	O
20310	3	say	O
20310	4	is	O
20310	5	if	O
20310	6	you	O
20310	7	want	O
20310	8	to	O
20310	9	read	O
20310	10	it	O
20310	11	,	O
20310	12	go	O
20310	13	ahead	O
20310	14	,	O
20310	15	but	O
20310	16	for	O
20310	17	me	O
20310	18	it	O
20310	19	was	O
20310	20	n't	O
20310	21	an	O
20310	22	enjoyable	O
20310	23	read	O
20310	24	.	O
20311	0	It	O
20311	1	was	O
20311	2	more	O
20311	3	,	O
20311	4	read	O
20311	5	it	O
20311	6	because	O
20311	7	everyone	O
20311	8	else	O
20311	9	is	O
20311	10	,	O
20311	11	and	O
20311	12	my	O
20311	13	book	O
20311	14	club	O
20311	15	picked	O
20311	16	it	O
20311	17	and	O
20311	18	now	O
20311	19	I	O
20311	20	can	O
20311	21	say	O
20311	22	I	O
20311	23	read	O
20311	24	it	O
20311	25	.	O
20312	0	Given	O
20312	1	the	O
20312	2	vast	O
20312	3	popularity	O
20312	4	already	O
20312	5	of	O
20312	6	this	O
20312	7	book	O
20312	8	,	O
20312	9	I	O
20312	10	expected	O
20312	11	it	O
20312	12	to	O
20312	13	be	O
20312	14	a	O
20312	15	good	O
20312	16	read	O
20312	17	&	O
20312	18	it	O
20312	19	was	O
20312	20	.	O
20313	0	I	O
20313	1	really	O
20313	2	liked	O
20313	3	the	O
20313	4	concept	O
20313	5	of	O
20313	6	the	O
20313	7	book	O
20313	8	,	O
20313	9	being	O
20313	10	a	O
20313	11	woman	O
20313	12	daydreaming	O
20313	13	about	O
20313	14	the	O
20313	15	lives	O
20313	16	of	O
20313	17	the	O
20313	18	people	O
20313	19	she	O
20313	20	sees	O
20313	21	daily	O
20313	22	from	O
20313	23	the	O
20313	24	train	O
20313	25	,	O
20313	26	we	O
20313	27	've	O
20313	28	all	O
20313	29	been	O
20313	30	there	O
20313	31	&	O
20313	32	I	O
20313	33	also	O
20313	34	liked	O
20313	35	the	O
20313	36	structure	O
20313	37	of	O
20313	38	the	O
20313	39	book	O
20313	40	,	O
20313	41	very	O
20313	42	much	O
20313	43	like	O
20313	44	Jodi	O
20313	45	Picoult	O
20313	46	.	O
20314	0	The	O
20314	1	story	O
20314	2	becomes	O
20314	3	quite	O
20314	4	dark	O
20314	5	&	O
20314	6	disturbing	O
20314	7	however	O
20314	8	the	O
20314	9	further	O
20314	10	you	O
20314	11	progress	O
20314	12	into	O
20314	13	the	O
20314	14	book	O
20314	15	,	O
20314	16	but	O
20314	17	I	O
20314	18	found	O
20314	19	myself	O
20314	20	still	O
20314	21	turning	O
20314	22	pages	O
20314	23	&	O
20314	24	wanting	O
20314	25	to	O
20314	26	get	O
20314	27	to	O
20314	28	the	O
20314	29	end	O
20314	30	&	O
20314	31	find	O
20314	32	out	O
20314	33	what	O
20314	34	happened	O
20314	35	.	O
20315	0	Unlike	O
20315	1	some	O
20315	2	of	O
20315	3	the	O
20315	4	other	O
20315	5	readers	O
20315	6	,	O
20315	7	I	O
20315	8	did	O
20315	9	not	O
20315	10	guess	O
20315	11	the	O
20315	12	end	O
20315	13	&	O
20315	14	it	O
20315	15	came	O
20315	16	as	O
20315	17	quite	O
20315	18	a	O
20315	19	surprise	O
20315	20	&	O
20315	21	twist	O
20315	22	.	O
20316	0	A	O
20316	1	good	O
20316	2	read	O
20316	3	,	O
20316	4	despite	O
20316	5	the	O
20316	6	rather	O
20316	7	unsettling	O
20316	8	turn	O
20316	9	of	O
20316	10	events	O
20316	11	&	O
20316	12	subject	O
20316	13	matter	O
20316	14	.	O
20317	0	It	O
20317	1	was	O
20317	2	not	O
20317	3	as	O
20317	4	good	O
20317	5	as	O
20317	6	I	O
20317	7	expected	O
20317	8	.	O
20318	0	Had	O
20318	1	friends	O
20318	2	who	O
20318	3	had	O
20318	4	read	O
20318	5	it	O
20318	6	and	O
20318	7	although	O
20318	8	I	O
20318	9	enjoyed	O
20318	10	it	O
20318	11	I	O
20318	12	did	O
20318	13	not	O
20318	14	like	O
20318	15	it	O
20318	16	as	O
20318	17	much	O
20318	18	as	O
20318	19	others	O
20318	20	.	O
20319	0	I	O
20319	1	enjoyed	O
20319	2	the	O
20319	3	""""	O
20319	4	view	O
20319	5	from	O
20319	6	the	O
20319	7	train	O
20319	8	""""	O
20319	9	as	O
20319	10	the	O
20319	11	story	O
20319	12	was	O
20319	13	written	O
20319	14	.	O
20320	0	Just	O
20320	1	did	O
20320	2	not	O
20320	3	connect	O
20320	4	with	O
20320	5	""""	O
20320	6	the	O
20320	7	girl	O
20320	8	""""	O
20320	9	through	O
20320	10	the	O
20320	11	writing	O
20320	12	.	O
20321	0	I	O
20321	1	loved	O
20321	2	this	O
20321	3	book	O
20321	4	....	O
20322	0	I	O
20322	1	think	O
20322	2	.	O
20323	0	I	O
20323	1	mean	O
20323	2	when	O
20323	3	you	O
20323	4	read	O
20323	5	a	O
20323	6	book	O
20323	7	in	O
20323	8	two	O
20323	9	days	O
20323	10	-	O
20323	11	when	O
20323	12	you	O
20323	13	ca	O
20323	14	n't	O
20323	15	put	O
20323	16	the	O
20323	17	book	O
20323	18	down	O
20323	19	,	O
20323	20	that	O
20323	21	means	O
20323	22	you	O
20323	23	love	O
20323	24	it	O
20323	25	right	O
20323	26	?	O
20324	0	But	O
20324	1	I	O
20324	2	feel	O
20324	3	weird	O
20324	4	about	O
20324	5	it	O
20324	6	though	O
20324	7	.	O
20325	0	I	O
20325	1	did	O
20325	2	n't	O
20325	3	develop	O
20325	4	a	O
20325	5	connection	O
20325	6	with	O
20325	7	any	O
20325	8	of	O
20325	9	the	O
20325	10	characters	O
20325	11	&	O
20325	12	actually	O
20325	13	I	O
20325	14	either	O
20325	15	really	O
20325	16	disliked	O
20325	17	them	O
20325	18	or	O
20325	19	else	O
20325	20	I	O
20325	21	found	O
20325	22	them	O
20325	23	extremely	O
20325	24	annoying	O
20325	25	.	O
20326	0	But	O
20326	1	,	O
20326	2	I	O
20326	3	could	O
20326	4	n't	O
20326	5	put	O
20326	6	the	O
20326	7	book	O
20326	8	down	O
20326	9	!	O
20327	0	This	O
20327	1	is	O
20327	2	the	O
20327	3	first	O
20327	4	time	O
20327	5	I	O
20327	6	've	O
20327	7	ever	O
20327	8	read	O
20327	9	a	O
20327	10	book	O
20327	11	and	O
20327	12	had	O
20327	13	this	O
20327	14	reaction	O
20327	15	.	O
20328	0	I	O
20328	1	'm	O
20328	2	giving	O
20328	3	it	O
20328	4	5	O
20328	5	stars	O
20328	6	because	O
20328	7	it	O
20328	8	had	O
20328	9	me	O
20328	10	flipping	O
20328	11	pages	O
20328	12	wanting	O
20328	13	to	O
20328	14	figure	O
20328	15	out	O
20328	16	the	O
20328	17	plot	O
20328	18	in	O
20328	19	an	O
20328	20	all	O
20328	21	consuming	O
20328	22	way	O
20328	23	.	O
20329	0	I	O
20329	1	truly	O
20329	2	enjoyed	O
20329	3	this	O
20329	4	book	O
20329	5	.	O
20330	0	In	O
20330	1	my	O
20330	2	personal	O
20330	3	opinion	O
20330	4	,	O
20330	5	the	O
20330	6	writing	O
20330	7	could	O
20330	8	have	O
20330	9	been	O
20330	10	much	O
20330	11	better-	O
20331	0	the	O
20331	1	stories	O
20331	2	were	O
20331	3	very	O
20331	4	jumpy	O
20331	5	.	O
20332	0	But	O
20332	1	the	O
20332	2	further	O
20332	3	you	O
20332	4	get	O
20332	5	into	O
20332	6	the	O
20332	7	book	O
20332	8	the	O
20332	9	better	O
20332	10	you	O
20332	11	understand	O
20332	12	each	O
20332	13	person	O
20332	14	and	O
20332	15	their	O
20332	16	connection	O
20332	17	to	O
20332	18	the	O
20332	19	core	O
20332	20	of	O
20332	21	this	O
20332	22	story	O
20332	23	.	O
20333	0	I	O
20333	1	am	O
20333	2	not	O
20333	3	much	O
20333	4	of	O
20333	5	a	O
20333	6	reader	O
20333	7	but	O
20333	8	the	O
20333	9	story	O
20333	10	intrigued	O
20333	11	me-	O
20333	12	reeled	O
20333	13	me	O
20333	14	in	O
20333	15	.	O
20334	0	It	O
20334	1	was	O
20334	2	a	O
20334	3	quick	O
20334	4	and	O
20334	5	enjoyable	O
20334	6	read	O
20334	7	,	O
20334	8	with	O
20334	9	a	O
20334	10	twist	O
20334	11	that	O
20334	12	will	O
20334	13	make	O
20334	14	you	O
20334	15	gasp	O
20334	16	.	O
20335	0	I	O
20335	1	recommend	O
20335	2	this	O
20335	3	book	O
20335	4	to	O
20335	5	any	O
20335	6	and	O
20335	7	all	O
20335	8	!	O
20336	0	I	O
20336	1	was	O
20336	2	somewhat	O
20336	3	surprised	O
20336	4	by	O
20336	5	the	O
20336	6	ending	O
20336	7	.	O
20337	0	This	O
20337	1	book	O
20337	2	held	O
20337	3	my	O
20337	4	interest	O
20337	5	once	O
20337	6	I	O
20337	7	got	O
20337	8	into	O
20337	9	it	O
20337	10	(	O
20337	11	it	O
20337	12	did	O
20337	13	take	O
20337	14	awhile	O
20337	15	)	O
20337	16	.	O
20338	0	In	O
20338	1	one	O
20338	2	sense	O
20338	3	I	O
20338	4	can	O
20338	5	see	O
20338	6	that	O
20338	7	this	O
20338	8	could	O
20338	9	be	O
20338	10	realistic	O
20338	11	which	O
20338	12	held	O
20338	13	my	O
20338	14	interest	O
20338	15	even	O
20338	16	more	O
20338	17	,	O
20338	18	I	O
20338	19	enjoy	O
20338	20	the	O
20338	21	possibility	O
20338	22	of	O
20338	23	reality	O
20338	24	with	O
20338	25	excitement	O
20338	26	and	O
20338	27	a	O
20338	28	bit	O
20338	29	of	O
20338	30	the	O
20338	31	macabre	O
20338	32	.	O
20339	0	I	O
20339	1	do	O
20339	2	n't	O
20339	3	usually	O
20339	4	read	O
20339	5	thrillers	O
20339	6	,	O
20339	7	so	O
20339	8	this	O
20339	9	was	O
20339	10	a	O
20339	11	fun	O
20339	12	break	O
20339	13	for	O
20339	14	me	O
20339	15	!	O
20340	0	The	O
20340	1	story	O
20340	2	really	O
20340	3	builds	O
20340	4	upon	O
20340	5	itself	O
20340	6	&	O
20340	7	creates	O
20340	8	a	O
20340	9	good	O
20340	10	deal	O
20340	11	of	O
20340	12	intrigue	O
20340	13	.	O
20341	0	The	O
20341	1	""""	O
20341	2	who	O
20341	3	dun	O
20341	4	it	O
20341	5	""""	O
20341	6	aspect	O
20341	7	is	O
20341	8	really	O
20341	9	fun	O
20341	10	.	O
20342	0	I	O
20342	1	'm	O
20342	2	not	O
20342	3	sure	O
20342	4	how	O
20342	5	the	O
20342	6	thriller	O
20342	7	part	O
20342	8	stands	O
20342	9	up	O
20342	10	to	O
20342	11	others	O
20342	12	of	O
20342	13	its	O
20342	14	genre	O
20342	15	,	O
20342	16	but	O
20342	17	I	O
20342	18	can	O
20342	19	definitely	O
20342	20	wholeheartedly	O
20342	21	recommend	O
20342	22	the	O
20342	23	book	O
20342	24	if	O
20342	25	you	O
20342	26	do	O
20342	27	n't	O
20342	28	read	O
20342	29	a	O
20342	30	lot	O
20342	31	of	O
20342	32	thrillers	O
20342	33	&	O
20342	34	just	O
20342	35	want	O
20342	36	a	O
20342	37	little	O
20342	38	taste	O
20342	39	(	O
20342	40	without	O
20342	41	much	O
20342	42	gore	B-PER
20342	43	or	O
20342	44	strongly	O
20342	45	disturbing	O
20342	46	material	O
20342	47	)	O
20342	48	.	O
20343	0	Though	O
20343	1	I	O
20343	2	felt	O
20343	3	it	O
20343	4	fell	O
20343	5	a	O
20343	6	part	O
20343	7	a	O
20343	8	little	O
20343	9	in	O
20343	10	the	O
20343	11	end	O
20343	12	(	O
20343	13	causing	O
20343	14	me	O
20343	15	to	O
20343	16	only	O
20343	17	give	O
20343	18	4	O
20343	19	stars	O
20343	20	)	O
20343	21	,	O
20343	22	this	O
20343	23	book	O
20343	24	was	O
20343	25	absolutely	O
20343	26	a	O
20343	27	fun	O
20343	28	read	O
20343	29	!	O
20344	0	The	O
20344	1	narrative	O
20344	2	made	O
20344	3	the	O
20344	4	story	O
20344	5	interesting	O
20344	6	,	O
20344	7	but	O
20344	8	many	O
20344	9	characters	O
20344	10	were	O
20344	11	underdeveloped	O
20344	12	.	O
20345	0	The	O
20345	1	twist	O
20345	2	was	O
20345	3	predictable	O
20345	4	,	O
20345	5	but	O
20345	6	once	O
20345	7	there	O
20345	8	was	O
20345	9	revelation	O
20345	10	the	O
20345	11	story	O
20345	12	closed	O
20345	13	without	O
20345	14	fulfilment	O
20345	15	.	O
20346	0	Worth	O
20346	1	the	O
20346	2	effort	O
20346	3	.	O
20347	0	I	O
20347	1	think	O
20347	2	the	O
20347	3	movie	O
20347	4	will	O
20347	5	be	O
20347	6	grand	O
20347	7	,	O
20347	8	but	O
20347	9	do	O
20347	10	n't	O
20347	11	read	O
20347	12	the	O
20347	13	story	O
20347	14	first	O
20347	15	.	O
20348	0	A	O
20348	1	great	O
20348	2	exploration	O
20348	3	into	O
20348	4	the	O
20348	5	flawed	O
20348	6	human	O
20348	7	psyche	O
20348	8	.	O
20349	0	The	O
20349	1	writer	O
20349	2	manages	O
20349	3	to	O
20349	4	paint	O
20349	5	a	O
20349	6	picture	O
20349	7	of	O
20349	8	action	O
20349	9	and	O
20349	10	characters	O
20349	11	without	O
20349	12	muddying	O
20349	13	the	O
20349	14	waters	O
20349	15	with	O
20349	16	cluttered	O
20349	17	vocabulary	O
20349	18	,	O
20349	19	or	O
20349	20	grimy	O
20349	21	sex	O
20349	22	scenes	O
20349	23	.	O
20350	0	An	O
20350	1	easy	O
20350	2	and	O
20350	3	enjoyable	O
20350	4	read	O
20350	5	;	O
20350	6	in	O
20350	7	my	O
20350	8	opinion	O
20350	9	,	O
20350	10	suitable	O
20350	11	for	O
20350	12	teenagers	O
20350	13	.	O
20351	0	Quite	O
20351	1	disappointed	O
20351	2	in	O
20351	3	this	O
20351	4	book	O
20351	5	,	O
20351	6	all	O
20351	7	the	O
20351	8	hype	O
20351	9	is	O
20351	10	not	O
20351	11	justified	O
20351	12	.	O
20352	0	The	O
20352	1	author	O
20352	2	writes	O
20352	3	well	O
20353	0	but	O
20353	1	I	O
20353	2	thought	O
20353	3	the	O
20353	4	plot	O
20353	5	a	O
20353	6	comparatively	O
20353	7	poor	O
20353	8	imitation	O
20353	9	of	O
20353	10	Gone	B-MISC
20353	11	Girl	I-MISC
20353	12	,	O
20353	13	does	O
20353	14	n't	O
20353	15	have	O
20353	16	anything	O
20353	17	like	O
20353	18	the	O
20353	19	depth	O
20353	20	of	O
20353	21	that	O
20353	22	book	O
20353	23	.	O
20354	0	Rachel	B-PER
20354	1	's	O
20354	2	story	O
20354	3	got	O
20354	4	so	O
20354	5	tedious	O
20354	6	,	O
20354	7	with	O
20354	8	her	O
20354	9	endlessly	O
20354	10	getting	O
20354	11	drunk	O
20354	12	and	O
20354	13	blacking	O
20354	14	out	O
20354	15	.	O
20355	0	The	O
20355	1	whole	O
20355	2	thing	O
20355	3	had	O
20355	4	little	O
20355	5	substance	O
20355	6	for	O
20355	7	me	O
20355	8	,	O
20355	9	with	O
20355	10	one	O
20355	11	dimensional	O
20355	12	and	O
20355	13	very	O
20355	14	unsympathetic	O
20355	15	characters	O
20355	16	.	O
20356	0	Seemed	O
20356	1	to	O
20356	2	me	O
20356	3	like	O
20356	4	the	O
20356	5	author	O
20356	6	admired	O
20356	7	Gone	B-MISC
20356	8	Girl	I-MISC
20356	9	and	O
20356	10	then	O
20356	11	wrote	O
20356	12	something	O
20356	13	fairly	O
20356	14	similar	O
20356	15	to	O
20356	16	get	O
20356	17	a	O
20356	18	quick	O
20356	19	best	O
20356	20	-	O
20356	21	seller	O
20356	22	.	O
20357	0	Seems	O
20357	1	to	O
20357	2	have	O
20357	3	worked	O
20357	4	for	O
20357	5	her	O
20357	6	.	O
20358	0	I	O
20358	1	just	O
20358	2	hope	O
20358	3	her	O
20358	4	next	O
20358	5	book	O
20358	6	has	O
20358	7	more	O
20358	8	originality	O
20358	9	and	O
20358	10	depth	O
20358	11	.	O
20359	0	I	O
20359	1	got	O
20359	2	this	O
20359	3	because	O
20359	4	the	O
20359	5	movie	O
20359	6	was	O
20359	7	coming	O
20359	8	out	O
20359	9	,	O
20359	10	knowing	O
20359	11	nothing	O
20359	12	about	O
20359	13	it	O
20359	14	.	O
20360	0	Paula	B-PER
20360	1	Hawkins	I-PER
20360	2	really	O
20360	3	knows	O
20360	4	how	O
20360	5	to	O
20360	6	hit	O
20360	7	you	O
20360	8	right	O
20360	9	in	O
20360	10	the	O
20360	11	feels	O
20360	12	.	O
20361	0	I	O
20361	1	was	O
20361	2	feeling	O
20361	3	Rachel	B-PER
20361	4	's	O
20361	5	anxiety	O
20361	6	throughout	O
20361	7	that	O
20361	8	whole	O
20361	9	book	O
20361	10	.	O
20362	0	Amazing	O
20362	1	character	O
20362	2	development	O
20362	3	.	O
20363	0	Read	O
20363	1	in	O
20363	2	a	O
20363	3	few	O
20363	4	sittings	O
20363	5	.	O
20364	0	Highly	O
20364	1	recommend	O
20364	2	.	O
20365	0	I	O
20365	1	bit	O
20365	2	of	O
20365	3	a	O
20365	4	slow	O
20365	5	start	O
20365	6	,	O
20365	7	but	O
20365	8	it	O
20365	9	grew	O
20365	10	on	O
20365	11	me	O
20365	12	.	O
20366	0	I	O
20366	1	figured	O
20366	2	out	O
20366	3	who	O
20366	4	the	O
20366	5	'	O
20366	6	bad	O
20366	7	guy	O
20366	8	'	O
20366	9	was	O
20366	10	pretty	O
20366	11	early	O
20366	12	,	O
20366	13	but	O
20366	14	the	O
20366	15	author	O
20366	16	kept	O
20366	17	me	O
20366	18	second	O
20366	19	guessing	O
20366	20	myself	O
20366	21	.	O
20367	0	Quite	O
20367	1	an	O
20367	2	insightful	O
20367	3	journey	O
20367	4	into	O
20367	5	alcoholism	O
20367	6	,	O
20367	7	infidelity	O
20367	8	,	O
20367	9	mental	O
20367	10	illness	O
20367	11	,	O
20367	12	motherhood	O
20367	13	,	O
20367	14	and	O
20367	15	all	O
20367	16	the	O
20367	17	nuisances	O
20367	18	within	O
20367	19	a	O
20367	20	marriage	O
20367	21	.	O
20368	0	I	O
20368	1	did	O
20368	2	have	O
20368	3	some	O
20368	4	trouble	O
20368	5	getting	O
20368	6	into	O
20368	7	it	O
20368	8	.	O
20369	0	I	O
20369	1	had	O
20369	2	to	O
20369	3	go	O
20369	4	back	O
20369	5	a	O
20369	6	couple	O
20369	7	times	O
20369	8	because	O
20369	9	I	O
20369	10	was	O
20369	11	n't	O
20369	12	sure	O
20369	13	who	O
20369	14	the	O
20369	15	author	O
20369	16	was	O
20369	17	talking	O
20369	18	about	O
20369	19	.	O
20370	0	It	O
